Unnamed: 0,Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,R2TotalmCGRate,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Dnmt3a_g1,Dnmt3a_g2,Foxg1_g1,Foxg1_g2,Safe_g1,Safe_g2,Total_grna,Dnmt3a_total,Foxg1_total,Safe_total,assign_ident
377,S1,A1,6,E11,10,4,S1,A1,6,E11,10,4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,10.0,1200.0,1.0,0,0.0,10,0,0,0,0,0,0,,,,0,0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,1159.0,0.9,0,0.0,9,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,10,4.3580863675881375e-08,0,,0.0,0.0,,,,,,,,,,,
378,S1,A1,6,E12,11,4,S1,A1,6,E12,11,4,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3509.0,1.0,0,0.0,29,0,0,0,0,0,0,,,,0,0,0.0,0,29.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,3730.0,1.0,0,0.0,29,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,29,1.26384504660056e-07,0,,0.0,0.0,,,,,,,,,,,
379,S1,A1,6,E23,22,4,S1,A1,6,E23,22,4,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1476.0,0.8125,3,23.1,10,0,0,0,1,2,63,,0.0,1.9,2,0,0.0,2,16.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,13.0,1522.0,0.8125,3,23.1,10,0,1,2,0,0,47,0.0,0.0,3,0,0.0,3,,1.0,94.0,0.0106382978723404,,,,0.0,3.0,0.0,2.0505904509691625e-07,0.0,0.0,5.0,1.0,0,0,0,,16,6.97293818814102e-08,0,0.15625,0.0,0.0,,,,,,,,,,,
380,S1,A1,6,E24,23,4,S1,A1,6,E24,23,4,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,904.0,0.6,1,11.1,8,0,0,0,0,1,7,,0.0,0.0,1,0,0.0,1,15.0,6.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1170.0,0.7333333333333333,1,9.1,10,0,1,0,0,0,28,50.0,4.0,1,0,0.0,1,100.0,2.0,30.0,0.0666666666666666,1.0,1.0,1.0,0.0,4.0,0.0,7.470008071387664e-08,0.0,0.0,2.0,1.0,0,0,0,,15,6.537129551382208e-08,0,0.0666666666666666,0.0,0.0,,,,,,,,,,,
381,S1,A1,6,F11,10,5,S1,A1,6,F11,10,5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2560.0,1.0,0,0.0,21,0,0,0,0,0,0,,,,0,0,0.0,0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21.0,2715.0,1.0,0,0.0,21,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,21,9.15198137193509e-08,0,,0.0,0.0,,,,,,,,,,,
382,S1,A1,6,F12,11,5,S1,A1,6,F12,11,5,22.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2261.0,0.8636363636363636,0,0.0,19,0,0,0,0,0,0,,,,0,0,0.0,0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2428.0,0.8636363636363636,0,0.0,19,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,22,9.587790008693905e-08,0,,0.0,0.0,,,,,,,,,,,
383,S1,A1,6,F23,22,5,S1,A1,6,F23,22,5,38.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,33.0,35.0,4208.0,0.9210526315789472,3,8.6,32,0,0,0,1,2,74,100.0,76.5,79.2,2,0,0.0,2,38.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,4663.0,0.9473684210526316,2,5.6,34,0,0,2,0,0,53,70.0,59.5,2,0,0.0,2,100.0,0.0,30.0,0.0,1.0,1.0,1.0,,,,9.300892402610129e-08,0.0,0.0,2.0,0.5,2,2,2,1.0,38,1.6560728196834926e-07,2,0.0263157894736842,0.0526315789473684,0.6666666666666666,,,,,,,,,,,
384,S1,A1,6,F24,23,5,S1,A1,6,F24,23,5,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,25.0,2907.0,0.78125,3,12.0,20,2,0,0,2,1,45,0.0,33.3,31.2,3,0,0.0,3,32.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,73.0,25.0,2999.0,0.78125,4,16.0,21,0,2,2,0,0,98,77.8,54.0,2,0,0.0,2,100.0,3.0,75.0,0.04,1.0,2.0,0.5,0.0,2.0,0.0,1.750325420648678e-07,0.0,0.0,4.0,0.8,2,2,2,1.0,32,1.394587637628204e-07,2,0.0625,0.0625,0.5,,,,,,,,,,,
385,S1,A1,6,G11,10,6,S1,A1,6,G11,10,6,92.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,31.0,92.0,11066.0,1.0,0,0.0,92,0,0,0,0,0,0,,,,0,0,0.0,0,92.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,91.0,11758.0,0.9891304347826086,0,0.0,91,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,92,4.009439458181087e-07,0,,0.0,0.0,,,,,,,,,,,
386,S1,A1,6,G12,11,6,S1,A1,6,G12,11,6,19.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,5.0,19.0,2068.0,1.0,0,0.0,19,0,0,0,0,0,0,,,,0,0,0.0,0,19.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2213.0,1.0,0,0.0,19,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,19,8.280364098417463e-08,0,,0.0,0.0,,,,,,,,,,,
387,S1,A1,6,G23,22,6,S1,A1,6,G23,22,6,26.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,19.0,2259.0,0.7307692307692307,2,10.5,17,0,0,0,2,0,53,100.0,0.0,2.7,1,0,0.0,1,26.0,8.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,2495.0,0.7692307692307693,2,10.0,18,0,2,0,0,0,58,35.7,51.4,2,0,0.0,2,88.9,0.0,51.0,0.0,10.0,11.0,0.9090909090909092,0.0,1.0,0.0,6.444712845903081e-08,0.0,0.0,2.0,0.6666666666666666,0,0,0,,26,1.133102455572916e-07,0,0.0384615384615384,0.0,0.0,,,,,,,,,,,
388,S1,A1,6,G24,23,6,S1,A1,6,G24,23,6,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1055.0,0.8333333333333334,3,30.0,7,0,0,0,2,1,49,100.0,30.0,14.3,2,0,0.0,2,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,1009.0,0.75,3,33.3,6,0,2,1,0,0,49,30.0,14.3,2,0,0.0,2,100.0,4.0,59.0,0.0677966101694915,6.0,6.0,1.0,0.0,3.0,0.0,9.630451582230173e-08,0.0,0.0,3.0,0.75,1,1,1,1.0,12,5.229703641105765e-08,1,0.125,0.0833333333333333,0.3333333333333333,,,,,,,,,,,
389,S1,A1,6,H11,10,7,S1,A1,6,H11,10,7,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2314.0,1.0,0,0.0,19,0,0,0,0,0,0,,,,0,0,0.0,0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,2480.0,1.0,0,0.0,19,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,19,8.280364098417463e-08,0,,0.0,0.0,,,,,,,,,,,
390,S1,A1,6,H12,11,7,S1,A1,6,H12,11,7,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.0,2210.0,0.72,0,0.0,18,0,0,0,0,0,0,,,,0,0,0.0,0,25.0,20.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,72.0,17.0,2090.0,0.68,0,0.0,17,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,25,1.0895215918970345e-07,0,,0.0,0.0,,,,,,,,,,,
391,S1,A1,6,H23,22,7,S1,A1,6,H23,22,7,28.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,24.0,2931.0,0.8571428571428571,1,4.2,23,0,0,0,1,0,22,,0.0,0.0,1,0,0.0,1,28.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,3161.0,0.8928571428571429,1,4.0,24,0,1,0,0,0,25,0.0,0.0,0,0,0.0,0,,0.0,19.0,0.0,,,,0.0,3.0,0.0,4.3575047083094696e-08,0.0,0.0,1.0,1.0,0,0,0,,28,1.220264182924679e-07,0,0.0178571428571428,0.0,0.0,,,,,,,,,,,
392,S1,A1,6,H24,23,7,S1,A1,6,H24,23,7,50.0,15.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,40.0,4668.0,0.8,4,10.0,34,2,0,0,1,3,88,100.0,80.0,61.0,3,0,0.0,3,50.0,16.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,40.0,4953.0,0.8,4,10.0,34,2,0,4,0,0,71,70.6,54.0,3,0,0.0,3,100.0,1.0,28.0,0.0357142857142857,2.0,2.0,1.0,0.0,2.0,0.0,4.064563215313875e-08,0.0,0.0,1.0,0.1666666666666666,4,4,4,1.0,50,2.179043183794069e-07,4,0.01,0.08,1.0,,,,,,,,,,,
393,S1,A1,6,I11,10,8,S1,A1,6,I11,10,8,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,4.0,0.0,0.0,0.0,31.0,3436.0,0.9393939393939394,7,22.6,24,0,0,0,2,5,172,100.0,56.8,49.3,7,4,0.571429,3,33.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,127.0,27.0,3332.0,0.8181818181818182,7,25.9,20,0,2,5,0,0,183,34.6,54.5,3,1,0.333333,2,100.0,4.0,115.0,0.0347826086956521,2.0,2.0,1.0,0.0,2.0,0.0,9.77692232872797e-08,0.0,0.0,4.0,0.8,4,4,4,1.0,33,1.4381685013040854e-07,1,0.0606060606060606,0.1212121212121212,1.0,,,,,,,,,,,
394,S1,A1,6,I12,11,8,S1,A1,6,I12,11,8,19.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1747.0,0.7894736842105263,0,0.0,15,0,0,0,0,0,0,,,,0,0,0.0,0,19.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1867.0,0.7894736842105263,0,0.0,15,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,19,8.280364098417463e-08,0,,0.0,0.0,,,,,,,,,,,
395,S1,A1,6,I23,22,8,S1,A1,6,I23,22,8,59.0,6.0,0.0,0.0,2.0,0.0,0.0,20.0,4.0,8.0,1.0,2.0,0.0,0.0,1.0,52.0,6171.0,0.8813559322033898,17,32.7,35,0,0,0,17,0,250,,20.0,9.1,0,0,0.0,0,59.0,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,75.0,55.0,7033.0,0.9322033898305084,16,29.1,39,0,16,0,0,0,240,0.0,0.0,16,15,0.9375,1,,0.0,15.0,0.0,,,,,,,4.7969169478028624e-08,0.0,0.0,1.0,1.0,1,1,1,1.0,59,2.5712709568770014e-07,1,0.0084745762711864,0.0169491525423728,1.0,,,,,,,,,,,
396,S1,A1,6,I24,23,8,S1,A1,6,I24,23,8,43.0,8.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,4360.0,0.8837209302325582,1,2.6,37,0,0,0,0,1,10,100.0,100.0,100.0,0,0,0.0,0,43.0,8.0,4.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,39.0,4613.0,0.9069767441860463,0,0.0,39,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,2,2,2,1.0,43,1.873977138062899e-07,2,,0.0465116279069767,2.0,,,,,,,,,,,
397,S1,A1,6,J11,10,9,S1,A1,6,J11,10,9,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,51.0,11.0,1259.0,0.9166666666666666,0,0.0,11,0,0,0,0,0,0,,,,0,0,0.0,0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1433.0,0.9166666666666666,0,0.0,11,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,12,5.229703641105765e-08,0,,0.0,0.0,,,,,,,,,,,
398,S1,A1,6,J12,11,9,S1,A1,6,J12,11,9,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,23.0,15.0,1609.0,1.0,0,0.0,15,0,0,0,0,0,0,,,,0,0,0.0,0,15.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,15.0,1806.0,1.0,0,0.0,15,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,15,6.537129551382208e-08,0,,0.0,0.0,,,,,,,,,,,
399,S1,A1,6,J23,22,9,S1,A1,6,J23,22,9,39.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,4074.0,0.9230769230769232,1,2.8,35,0,0,0,1,0,34,100.0,0.0,9.1,1,0,0.0,1,39.0,13.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,37.0,4401.0,0.9487179487179488,1,2.7,36,0,1,0,0,0,34,0.0,8.7,0,0,0.0,0,100.0,2.0,29.0,0.0689655172413793,2.0,2.0,1.0,0.0,2.0,0.0,4.101180901938324e-08,0.0,0.0,1.0,1.0,0,0,0,,39,1.6996536833593738e-07,0,0.0128205128205128,0.0,0.0,,,,,,,,,,,
400,S1,A1,6,J24,23,9,S1,A1,6,J24,23,9,30.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,2782.0,0.8,0,0.0,24,0,0,0,0,0,0,,,,0,0,0.0,0,30.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,2954.0,0.8,0,0.0,24,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,30,1.3074259102764413e-07,0,,0.0,0.0,,,,,,,,,,,
401,S1,A1,6,K11,10,10,S1,A1,6,K11,10,10,57.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,6519.0,0.9649122807017544,3,5.5,52,0,0,0,1,2,89,90.0,0.0,1.7,2,1,0.5,1,57.0,28.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,6901.0,0.9649122807017544,3,5.5,52,0,1,2,0,0,116,0.0,1.2,2,1,0.5,1,83.3,0.0,65.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,8.348832550374448e-08,0.0,0.0,2.0,1.0,0,0,0,,57,2.4841092295252385e-07,0,0.0175438596491228,0.0,0.0,,,,,,,,,,,
402,S1,A1,6,K12,11,10,S1,A1,6,K12,11,10,40.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,39.0,4426.0,0.975,9,23.1,30,0,0,0,0,9,207,100.0,11.1,7.7,9,7,0.777778,2,40.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,130.0,37.0,4584.0,0.925,0,0.0,37,0,0,0,0,0,0,,,0,0,0.0,0,,4.0,44.0,0.0909090909090909,2.0,2.0,1.0,,,,4.5039754548072674e-08,0.0,0.0,2.0,1.0,0,0,0,,40,1.743234547035255e-07,0,0.025,0.0,0.0,,,,,,,,,,,
403,S1,A1,6,K23,22,10,S1,A1,6,K23,22,10,39.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,31.0,3672.0,0.7948717948717948,2,6.5,29,0,0,0,1,1,42,100.0,90.0,93.5,2,0,0.0,2,39.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3984.0,0.7948717948717948,2,6.5,29,0,1,1,0,0,47,90.9,96.9,1,0,0.0,1,100.0,,,,,,,,,,,0.0,0.0,,,2,3,3,1.0,39,1.6996536833593738e-07,2,,0.0769230769230769,1.0,,,,,,,,,,,
404,S1,A1,6,K24,23,10,S1,A1,6,K24,23,10,75.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,16.0,0.0,0.0,0.0,3.0,0.0,73.0,8786.0,0.9733333333333334,0,0.0,73,0,0,0,0,0,0,,,,0,0,0.0,0,75.0,6.0,8.0,0.0,1.0,0.0,27.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,73.0,9237.0,0.9733333333333334,0,0.0,73,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,75,3.268564775691103e-07,0,,0.0,0.0,,,,,,,,,,,
405,S1,A1,6,L11,10,11,S1,A1,6,L11,10,11,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,14.0,1641.0,0.7,0,0.0,14,0,0,0,0,0,0,,,,0,0,0.0,0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,1844.0,0.75,0,0.0,15,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,20,8.716172735176276e-08,0,,0.0,0.0,,,,,,,,,,,
406,S1,A1,6,L12,11,11,S1,A1,6,L12,11,11,32.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,3873.0,1.0,0,0.0,32,0,0,0,0,0,0,,,,0,0,0.0,0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,32.0,4108.0,1.0,0,0.0,32,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,32,1.394587637628204e-07,0,,0.0,0.0,,,,,,,,,,,
407,S1,A1,6,L23,22,11,S1,A1,6,L23,22,11,96.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,3.0,0.0,92.0,10821.0,0.9583333333333334,0,0.0,91,1,0,0,0,0,0,,,,0,0,0.0,0,96.0,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,270.0,91.0,11476.0,0.9479166666666666,0,0.0,90,1,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,96,4.183762912884612e-07,0,,0.0,0.0,,,,,,,,,,,
408,S1,A1,6,L24,23,11,S1,A1,6,L24,23,11,1532.0,195.0,22.0,0.0,69.0,8.0,32.0,44.0,145.0,45.0,26.0,33.0,0.0,39.0,488.0,1314.0,157771.0,0.8577023498694517,662,50.4,549,103,0,0,289,373,15206,92.7,34.4,31.5,606,493,0.813531,113,1532.0,225.0,17.0,0.0,7.0,11.0,134.0,0.0,47.0,0.0,90.0,22.0,0.0,28.0,761.0,1313.0,165668.0,0.8570496083550914,591,45.0,633,89,249,342,0,0,14108,30.6,28.6,492,411,0.835366,81,77.5,52.0,3052.0,0.0170380078636959,91.0,119.0,0.7647058823529411,0.0,229.0,0.0,4.733934526808809e-06,0.0,0.0,128.0,0.6597938144329897,196,242,250,0.968,1532,6.676588315145027e-06,30,0.04177545691906,0.1579634464751958,2.12280701754386,,,,,,,,,,,
409,S1,A1,6,M11,10,12,S1,A1,6,M11,10,12,28.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,175.0,27.0,2846.0,0.9642857142857144,0,0.0,27,0,0,0,0,0,0,,,,0,0,0.0,0,28.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,2937.0,0.9642857142857144,0,0.0,27,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,28,1.220264182924679e-07,0,,0.0,0.0,,,,,,,,,,,
410,S1,A1,6,M12,11,12,S1,A1,6,M12,11,12,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,17.0,1979.0,0.8947368421052632,0,0.0,17,0,0,0,0,0,0,,,,0,0,0.0,0,19.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2140.0,0.8947368421052632,0,0.0,17,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,19,8.280364098417463e-08,0,,0.0,0.0,,,,,,,,,,,
411,S1,A1,6,M23,22,12,S1,A1,6,M23,22,12,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1780.0,0.9375,3,20.0,12,0,0,0,1,2,74,100.0,18.8,20.4,3,0,0.0,3,16.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1880.0,0.9375,3,20.0,12,0,1,2,0,0,87,21.1,27.7,3,0,0.0,3,100.0,1.0,118.0,0.0084745762711864,5.0,5.0,1.0,0.0,4.0,0.0,1.6001929054884357e-07,0.0,0.0,4.0,0.6666666666666666,0,1,1,1.0,16,6.97293818814102e-08,0,0.125,0.0625,0.25,,,,,,,,,,,
412,S1,A1,6,M24,23,12,S1,A1,6,M24,23,12,42.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,8.0,0.0,0.0,0.0,34.0,3772.0,0.8095238095238095,2,5.9,31,1,0,0,0,2,49,100.0,0.0,5.6,2,0,0.0,2,42.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,66.0,35.0,4045.0,0.8333333333333334,3,8.6,31,1,1,2,0,0,77,27.3,34.6,2,0,0.0,2,100.0,2.0,98.0,0.0204081632653061,4.0,4.0,1.0,0.0,3.0,0.0,1.7759578012857922e-07,0.0,0.0,4.0,1.0,0,0,0,,42,1.830396274387018e-07,0,0.0476190476190476,0.0,0.0,,,,,,,,,,,
413,S1,A1,6,N11,10,13,S1,A1,6,N11,10,13,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,2116.0,1.0,0,0.0,18,0,0,0,0,0,0,,,,0,0,0.0,0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,2235.0,1.0,0,0.0,18,0,0,0,0,0,0,,,0,0,0.0,0,,,,,,,,,,,,0.0,0.0,,,0,0,0,,18,7.844555461658647e-08,0,,0.0,0.0,,,,,,,,,,,
