Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCGRate,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Dnmt3a_g1,Dnmt3a_g2,Foxg1_g1,Foxg1_g2,Safe_g1,Safe_g2,Total_grna
S_10,A1,1,H1,0,7,S_10,A1,1,H1,0,7,232496.0,140193.0,46452.0,12147.0,14244.0,1673.0,546.0,1698.0,785.0,495.0,138.0,128.0,2238.0,1055.0,87100.0,112022.0,8395119.0,0.4818233431973023,14329,12.8,96690,1003,0,0,7310,7019,279781,92.8,82.1,81.9,11632,2157,0.185437,9475,232496.0,134339.0,17036.0,2613.0,38961.0,14617.0,880.0,3.0,915.0,123.0,144.0,136.0,1280.0,2407.0,469181.0,153900.0,11382985.0,0.661946872204253,11544,7.5,141666,690,5904,5640,0,0,229771,91.5,79.5,77.9,7551,1317,0.174414,6234,1485,59436,0.024984857662023,2094.0,2710.0,0.7726937269372693,30.0,4057.0,0.0073946265713581,9.434766664909116e-05,0,0,2508.0,0.1596537016996626,12296,14030,14759,0.9506064096483502,232496,0.001893811132155,1580,0.0053936411809235,0.0603451242171908,1.480582524271845,0,0,0,0,0,0,0
S_10,A1,1,H13,12,7,S_10,A1,1,H13,12,7,434933.0,149233.0,5606.0,1773.0,4049.0,1835.0,5884.0,24799.0,5761.0,4517.0,102821.0,27297.0,491.0,2595.0,327644.0,268334.0,26332387.0,0.6169547953362932,176498,65.8,78091,13745,0,0,84029,92469,2942392,96.6,98.1,97.8,140812,33198,0.235761,107614,434933.0,149861.0,7250.0,21.0,4183.0,4665.0,6057.0,15.0,14149.0,563.0,42608.0,57860.0,16.0,3961.0,393329.0,338616.0,35257610.0,0.7785475004196049,180710,53.4,141585,16321,84326,96384,0,0,3104760,96.0,97.7,97.5,117649,26185,0.222569,91464,968,3888,0.2489711934156378,18.0,118.0,0.1525423728813559,82.0,399.0,0.2055137844611528,5.558564829591408e-06,0,0,246.0,0.0012356965611468,174775,204385,219590,0.9307573204608588,434933,0.0035427747451208,5134,0.0002828021787263,0.4699229536503324,1.8992240858616365,0,0,0,0,0,0,0
S_10,A1,1,H14,13,7,S_10,A1,1,H14,13,7,497802.0,186924.0,6434.0,1669.0,4742.0,2312.0,7065.0,29556.0,7494.0,3334.0,91687.0,29244.0,445.0,3304.0,406846.0,327399.0,32148943.0,0.6576892017308086,220614,67.4,91976,14809,0,0,105533,115081,3727157,96.8,98.1,97.7,175469,44831,0.255492,130638,497802.0,187395.0,8150.0,107.0,5884.0,4403.0,6812.0,10.0,14960.0,744.0,48230.0,55148.0,25.0,4538.0,411049.0,382068.0,39610834.0,0.7675099738450227,204468,53.5,161172,16428,95442,109026,0,0,3526625,96.3,97.7,97.4,132461,30030,0.226708,102431,1233,4741,0.2600717148280953,29.0,84.0,0.3452380952380952,113.0,443.0,0.255079006772009,6.042650646766628e-06,0,0,256.0,0.0010983871728972,216511,256587,273445,0.9383495766973248,497802,0.0040548782310623,5050,0.0002571303449966,0.515439873684718,1.9640918868025627,0,0,0,0,0,0,0
S_10,A1,1,H2,1,7,S_10,A1,1,H2,1,7,277933.0,174275.0,66981.0,11017.0,13606.0,937.0,301.0,542.0,286.0,375.0,94.0,61.0,2296.0,815.0,52810.0,118644.0,8632380.0,0.4268798595344921,7938,6.7,110290,416,0,0,4030,3908,144253,96.8,97.9,97.5,6414,1172,0.182725,5242,277933.0,154293.0,16399.0,1756.0,64046.0,18256.0,422.0,11.0,485.0,133.0,50.0,63.0,1360.0,3902.0,559836.0,172872.0,12007336.0,0.6219916310765544,6200,3.6,166293,379,3116,3084,0,0,113753,95.5,97.6,97.2,3953,651,0.164685,3302,8,148,0.054054054054054,5.0,9.0,0.5555555555555556,2.0,4.0,0.5,3.255312340913545e-07,0,0,12.0,0.0014044943820224,7908,9000,9496,0.9477674810446504,277933,0.0022639211401196,1388,2.158793666099384e-05,0.0323819049914907,1.7165744802593934,0,0,2,0,0,0,2
S_10,A1,1,I1,0,8,S_10,A1,1,I1,0,8,379611.0,230138.0,86346.0,19616.0,29881.0,1350.0,285.0,771.0,302.0,248.0,91.0,53.0,2557.0,1329.0,76576.0,163711.0,11275188.0,0.431259894997774,8093,4.9,155174,444,0,0,4091,4002,151233,96.9,98.0,97.7,6621,1153,0.174143,5468,379611.0,219327.0,38697.0,4263.0,65626.0,24834.0,386.0,3.0,937.0,120.0,61.0,94.0,2462.0,2948.0,854200.0,233397.0,16191953.0,0.6148320254154911,6634,2.8,226366,397,3382,3252,0,0,126683,95.9,97.6,97.4,4283,713,0.166472,3570,31,96,0.3229166666666667,2.0,6.0,0.3333333333333333,6.0,11.0,0.5454545454545454,1.6001929054884357e-07,0,0,7.0,0.0007745076344323,7951,9103,9543,0.9538929057948234,379611,0.0030921458334273,1347,9.219964648021263e-06,0.0239798109116964,1.6644724812579996,2,0,17,2,0,0,21
S_10,A1,1,I13,12,8,S_10,A1,1,I13,12,8,161673.0,48259.0,1749.0,433.0,1251.0,593.0,1809.0,12523.0,1777.0,1096.0,50827.0,9014.0,125.0,887.0,140812.0,91738.0,8983320.0,0.5674293172020065,56575,61.7,30738,4425,0,0,26825,29750,975743,96.6,98.1,97.8,44248,8067,0.182313,36181,161673.0,48306.0,2374.0,8.0,2022.0,1456.0,2189.0,3.0,5901.0,238.0,14253.0,29290.0,3.0,1364.0,137343.0,126917.0,13217236.0,0.7850228547747614,61958,48.8,58727,6232,28028,33930,0,0,1089251,96.0,97.7,97.5,40055,6956,0.173661,33099,206,807,0.2552664188351921,18.0,48.0,0.375,7.0,52.0,0.1346153846153846,1.2603807736135458e-06,0,0,52.0,0.0007505773672055,57011,67680,72722,0.9306674733918208,161673,0.0013169178272697,3398,0.0001608184421641,0.4186227756026052,1.870543364103698,0,0,0,0,0,0,0
S_10,A1,1,I14,13,8,S_10,A1,1,I14,13,8,23877.0,10031.0,418.0,329.0,98.0,38.0,136.0,593.0,129.0,130.0,7928.0,1618.0,46.0,77.0,18446.0,10625.0,869730.0,0.4449889014532814,95,0.9,9940,590,0,0,57,38,985,10.7,69.4,50.8,61,8,0.131148,53,23877.0,9560.0,148.0,0.0,273.0,296.0,111.0,0.0,473.0,17.0,2004.0,6998.0,0.0,108.0,45094.0,14798.0,1249181.0,0.6197596012899443,123,0.8,14165,510,73,50,0,0,1064,14.0,75.3,79.1,78,13,0.166667,65,31,212,0.1462264150943396,3.0,72.0,0.0416666666666666,2.0,45.0,0.0444444444444444,5.250976261946033e-07,0,0,24.0,0.2033898305084746,29,46,289,0.1591695501730103,23877,0.0001944916402968,23,0.0005025757004648,0.0019265401851153,0.8518518518518519,0,0,0,0,0,0,0
S_10,A1,1,I2,1,8,S_10,A1,1,I2,1,8,296826.0,187076.0,59151.0,17520.0,20774.0,1594.0,266.0,850.0,232.0,211.0,97.0,67.0,1967.0,1034.0,63460.0,128936.0,9113213.0,0.4343824328057515,7590,5.9,120982,364,0,0,3793,3797,139804,96.4,98.1,97.9,6171,1081,0.175174,5090,296826.0,178324.0,25745.0,3148.0,46822.0,21460.0,324.0,3.0,714.0,107.0,54.0,87.0,1584.0,2268.0,618968.0,183503.0,12921446.0,0.618217406830938,6125,3.3,177039,339,3013,3112,0,0,116173,95.7,97.5,97.5,3907,637,0.163041,3270,23,71,0.323943661971831,1.0,3.0,0.3333333333333333,0.0,4.0,0.0,1.402457397716409e-07,0,0,6.0,0.0007177033492822,7414,8489,8938,0.9497650481091968,296826,0.002417815287631,1339,1.010693133350852e-05,0.0285992466967179,1.6674523669220191,0,0,0,0,0,0,0
S_10,A1,1,J1,0,9,S_10,A1,1,J1,0,9,291071.0,187789.0,41336.0,24735.0,20959.0,1344.0,386.0,1317.0,361.0,460.0,152.0,56.0,2020.0,1271.0,81473.0,130602.0,9278278.0,0.4486946483847583,11608,8.9,118275,719,0,0,5807,5801,217236,96.7,98.1,97.8,9413,1756,0.186551,7657,291071.0,178858.0,24512.0,2360.0,33179.0,27259.0,490.0,6.0,984.0,111.0,51.0,132.0,1705.0,2199.0,574013.0,183930.0,13142635.0,0.631907678882472,8887,4.8,174516,527,4493,4394,0,0,167904,96.0,97.4,97.3,5591,943,0.168664,4648,22,123,0.1788617886178861,4.0,5.0,0.8,0.0,3.0,0.0,2.1567817421800654e-07,0,0,6.0,0.0004876066639577,11262,13002,13576,0.9577195050088392,291071,0.0023709375647216,1428,1.0306763641860578e-05,0.0446695136238237,1.697832332201619,0,0,0,0,0,0,0
S_10,A1,1,J13,12,9,S_10,A1,1,J13,12,9,262243.0,78623.0,2974.0,803.0,2092.0,945.0,2865.0,10898.0,3534.0,3675.0,84611.0,16441.0,243.0,1396.0,154295.0,140795.0,13899351.0,0.5368875432328032,94532,67.1,39372,6891,0,0,46503,48029,1565271,96.6,98.1,97.7,75072,14875,0.198143,60197,262243.0,78041.0,3756.0,6.0,2563.0,2286.0,4032.0,1.0,9157.0,455.0,26262.0,43579.0,13.0,2174.0,210035.0,202743.0,21266303.0,0.7731111983923308,112305,55.4,81209,9229,52423,59882,0,0,1927162,96.1,97.8,97.5,74929,13913,0.185682,61016,594,2139,0.2776998597475456,14.0,50.0,0.28,32.0,169.0,0.1893491124260355,3.4874684741125536e-06,0,0,141.0,0.0011632415664986,92680,108897,117413,0.92746970097008,262243,0.0021361172352631,4413,0.0002688346304763,0.4152522660280732,1.8089803647961729,0,0,0,0,0,0,0
S_10,A1,1,J14,13,9,S_10,A1,1,J14,13,9,130793.0,52810.0,1591.0,685.0,1207.0,527.0,1993.0,12535.0,1717.0,795.0,20620.0,5550.0,142.0,781.0,138737.0,91223.0,8809194.0,0.6974608732883258,56128,61.5,29957,5138,0,0,25256,30872,889086,96.5,98.0,97.8,43316,10157,0.234486,33159,130793.0,53356.0,2419.0,7.0,1247.0,1181.0,1554.0,8.0,4530.0,195.0,9108.0,14912.0,3.0,1116.0,123317.0,102402.0,10509766.0,0.7829318082772013,50005,48.8,47298,5099,22557,27448,0,0,830752,96.0,97.6,97.5,31155,6439,0.206676,24716,267,1043,0.2559923298178331,5.0,33.0,0.1515151515151515,22.0,98.0,0.2244897959183673,1.6144738032719707e-06,0,0,64.0,0.0011058315334773,55162,64635,70953,0.9109551393175764,130793,0.0010653827997383,2965,0.0002446614115434,0.4941778229721774,1.949185765983112,0,0,0,0,0,0,0
S_10,A1,1,J2,1,9,S_10,A1,1,J2,1,9,170626.0,105980.0,37502.0,9004.0,11005.0,753.0,162.0,327.0,140.0,151.0,27.0,37.0,1303.0,704.0,39349.0,75219.0,5370441.0,0.4408413723582572,4001,5.3,70953,265,0,0,2065,1936,72033,96.2,98.0,97.6,3196,599,0.187422,2597,170626.0,101233.0,13714.0,1605.0,31417.0,10900.0,208.0,4.0,290.0,68.0,39.0,25.0,908.0,1512.0,326179.0,108925.0,7679953.0,0.6383845369404428,3304,3.0,105406,215,1751,1553,0,0,59511,96.2,97.6,97.3,2060,353,0.171359,1707,16,49,0.3265306122448979,0.0,8.0,0.0,,,,5.565888366916297e-08,0,0,1.0,0.0002323420074349,3879,4472,4724,0.9466553767993228,170626,0.0013898450650122,850,2.930385755980917e-06,0.0262093702014933,1.7213240954580449,0,0,0,0,0,0,0
S_10,A1,1,K1,0,10,S_10,A1,1,K1,0,10,370523.0,226176.0,77435.0,24934.0,25952.0,1167.0,423.0,935.0,372.0,420.0,91.0,63.0,2234.0,1270.0,68880.0,161658.0,11510951.0,0.4362968020878596,12004,7.4,148911,743,0,0,6105,5899,218164,96.8,98.0,97.7,9811,1795,0.182958,8016,370523.0,217195.0,31338.0,2933.0,65829.0,27650.0,526.0,0.0,677.0,123.0,70.0,75.0,1629.0,2717.0,648647.0,240912.0,16719240.0,0.65019445486515,9621,4.0,230640,651,4864,4757,0,0,177965,96.2,97.6,97.5,6181,1025,0.165831,5156,32,96,0.3333333333333333,2.0,4.0,0.5,3.0,4.0,0.75,1.882149092496696e-07,0,0,7.0,0.0005314303067112,11765,13337,14061,0.9485100632956404,370523,0.0030181189444958,1590,9.446107259198484e-06,0.0359950664331229,1.6635898715230135,0,0,0,0,0,0,0
S_10,A1,1,K13,12,10,S_10,A1,1,K13,12,10,217090.0,76115.0,2417.0,804.0,1902.0,824.0,2749.0,24718.0,2778.0,1571.0,46740.0,10245.0,224.0,1105.0,274740.0,142119.0,13850266.0,0.654654751485559,92014,64.7,42736,7369,0,0,44025,47989,1503563,96.6,98.1,97.8,72072,14542,0.20177,57530,217090.0,75999.0,3196.0,6.0,2128.0,1947.0,2879.0,6.0,7728.0,307.0,16963.0,29779.0,4.0,1973.0,173250.0,172856.0,18033107.0,0.7962411902897416,90381,52.3,74627,7848,42487,47894,0,0,1544027,96.2,97.8,97.6,58637,10903,0.185941,47734,366,1363,0.268525311812179,16.0,28.0,0.5714285714285714,19.0,114.0,0.1666666666666666,2.314603971531442e-06,0,0,92.0,0.0008739930080559,90480,106616,115540,0.9227626795914836,217090,0.0017683205675777,4346,0.0002118936846469,0.4911142843981759,1.8531921920355985,0,0,0,0,0,0,0
S_10,A1,1,K14,13,10,S_10,A1,1,K14,13,10,247311.0,77928.0,2475.0,755.0,1862.0,831.0,2756.0,19639.0,2881.0,2084.0,77222.0,12100.0,170.0,1314.0,213685.0,138596.0,13488538.0,0.5604117892046856,90831,65.5,40590,7175,0,0,44784,46047,1481034,96.6,98.1,97.8,71463,13881,0.19424,57582,247311.0,77515.0,3790.0,26.0,2373.0,2135.0,3334.0,6.0,9312.0,517.0,19305.0,43676.0,9.0,1953.0,196047.0,195146.0,20318626.0,0.7890712503689686,106390,54.5,79183,9573,51493,54897,0,0,1815101,96.3,97.8,97.6,70338,13039,0.185376,57299,406,1569,0.2587635436583811,10.0,43.0,0.2325581395348837,50.0,176.0,0.2840909090909091,2.5361409756093604e-06,0,0,108.0,0.0009401032372629,89616,104950,113313,0.926195582148562,247311,0.0020144876681938,4188,0.0002183485570799,0.4243644641766844,1.8225865272736743,0,0,0,0,0,0,0
S_10,A1,1,K2,1,10,S_10,A1,1,K2,1,10,401549.0,242799.0,103160.0,22817.0,19682.0,1715.0,228.0,581.0,297.0,211.0,66.0,54.0,3343.0,1139.0,93484.0,169193.0,12176973.0,0.4213508189536021,5406,3.2,163388,399,0,0,2665,2741,97266,95.5,97.8,97.2,4281,735,0.171689,3546,401549.0,233132.0,23778.0,3260.0,92706.0,25617.0,416.0,2.0,540.0,145.0,69.0,68.0,1720.0,3669.0,736788.0,260190.0,17954239.0,0.6479657526229675,4306,1.7,255557,327,2149,2157,0,0,76740,94.6,97.5,96.9,2686,449,0.167163,2237,21,49,0.4285714285714285,1.0,3.0,0.3333333333333333,3.0,6.0,0.5,6.993978145269823e-08,0,0,4.0,0.0006916825177243,5284,5988,6355,0.9422501966955154,401549,0.0032708432244242,988,4.980712192036339e-06,0.0149122523029568,1.6881872004510854,0,0,0,0,0,0,0
S_10,A1,1,L1,0,11,S_10,A1,1,L1,0,11,304627.0,180271.0,59351.0,22714.0,23128.0,967.0,562.0,1385.0,1143.0,752.0,129.0,281.0,1825.0,1284.0,43714.0,140466.0,10475009.0,0.4611081749155524,15488,11.0,123774,1204,0,0,7669,7819,308315,89.3,63.0,62.9,12748,2257,0.177047,10491,304627.0,170763.0,27291.0,2419.0,50530.0,26701.0,1259.0,7.0,851.0,101.0,260.0,89.0,1421.0,2216.0,536026.0,199963.0,14539154.0,0.6564191617945881,13300,6.7,185607,1056,6566,6734,0,0,277100,88.1,57.8,57.4,9097,1636,0.17984,7461,2994,143131,0.020917900384962,4955.0,6277.0,0.7893898359088737,70.0,9489.0,0.0073769627990304,0.0002269641114125,0,0,6172.0,0.3438057040998217,10721,12015,12711,0.9452442766108096,304627,0.0024813588352273,1261,0.0101304217945224,0.039441677855213,1.145158215783454,0,0,0,0,0,0,0
S_10,A1,1,L13,12,11,S_10,A1,1,L13,12,11,280463.0,113078.0,4232.0,1315.0,3005.0,1321.0,4423.0,13693.0,4926.0,4023.0,28428.0,22940.0,393.0,2007.0,171518.0,201845.0,19861375.0,0.7196849495298845,139857,69.3,52376,9612,0,0,68988,70869,2251618,96.8,98.1,97.7,110899,24256,0.218722,86643,280463.0,112432.0,3879.0,8.0,2727.0,2572.0,4384.0,4.0,6946.0,410.0,35624.0,18112.0,15.0,2215.0,222597.0,212927.0,22160349.0,0.7591981830045318,116572,54.7,87211,9144,57122,59450,0,0,1942115,96.2,97.7,97.4,74297,14128,0.190156,60169,761,3222,0.2361887026691496,19.0,65.0,0.2923076923076923,69.0,335.0,0.2059701492537313,4.320520844818776e-06,0,0,194.0,0.0013214178677492,133589,157563,171401,0.9192653485102188,280463,0.0022845294179582,4729,0.0003458566727161,0.5617960301358824,1.8185102257513504,0,0,0,0,0,0,0
S_10,A1,1,L14,13,11,S_10,A1,1,L14,13,11,95393.0,34628.0,1261.0,522.0,920.0,386.0,1231.0,4334.0,1357.0,1074.0,21908.0,5701.0,115.0,555.0,60456.0,58981.0,5723316.0,0.6182948434371495,37563,63.7,17994,3424,0,0,18098,19465,599782,96.0,98.0,97.7,29712,5950,0.200256,23762,95393.0,35024.0,1503.0,8.0,936.0,814.0,1279.0,2.0,2822.0,137.0,8826.0,13310.0,5.0,733.0,85884.0,73382.0,7515870.0,0.7692597989370289,36394,49.6,33030,3958,17315,19079,0,0,599737,95.7,97.6,97.5,23501,4217,0.179439,19284,174,712,0.2443820224719101,4.0,13.0,0.3076923076923077,11.0,47.0,0.2340425531914893,1.2054542436768715e-06,0,0,44.0,0.001022162337964,36652,42784,47068,0.908982748364069,95393,0.0007770298212858,2570,0.0002306248886186,0.4485025106664011,1.8004460716239532,0,0,0,0,0,0,0
S_10,A1,1,L2,1,11,S_10,A1,1,L2,1,11,182856.0,122759.0,35038.0,10344.0,10657.0,592.0,52.0,96.0,97.0,54.0,29.0,20.0,964.0,506.0,39933.0,69389.0,4680803.0,0.3794734654591591,937,1.4,68308,144,0,0,460,477,14605,93.8,97.0,97.0,727,122,0.167813,605,182856.0,117198.0,13474.0,1442.0,28226.0,12488.0,144.0,2.0,238.0,84.0,23.0,25.0,833.0,1229.0,364027.0,102017.0,6947885.0,0.557908955680973,798,0.8,101103,116,398,400,0,0,12853,94.1,96.9,96.3,518,87,0.167954,431,5,67,0.0746268656716417,1.0,3.0,0.3333333333333333,0.0,7.0,0.0,1.138810054020374e-07,0,0,4.0,0.0038610038610038,848,1011,1157,0.8738115816767502,182856,0.0014894653171725,297,1.0937568359802248e-05,0.00552894080588,1.6683168316831682,0,0,0,0,0,0,0
S_10,A1,1,M1,0,12,S_10,A1,1,M1,0,12,200760.0,121864.0,46913.0,13809.0,8887.0,506.0,226.0,538.0,263.0,285.0,74.0,27.0,1480.0,662.0,28576.0,90689.0,6818979.0,0.4517284319585575,6973,7.7,83365,351,0,0,3530,3443,126087,96.0,98.1,97.7,5744,1055,0.18367,4689,200760.0,115814.0,11022.0,1042.0,41958.0,15745.0,339.0,0.0,383.0,80.0,36.0,59.0,770.0,1916.0,362195.0,136967.0,9840109.0,0.6822424785813908,5663,4.1,130957,347,2870,2793,0,0,105480,95.8,97.6,97.4,3714,635,0.170975,3079,30,130,0.2307692307692307,2.0,4.0,0.5,2.0,8.0,0.25,2.332546637977422e-07,0,0,8.0,0.0010298661174047,6664,7724,8169,0.945525768147876,200760,0.0016353035015288,1292,1.9924287706714485e-05,0.0384737995616656,1.646908315565032,0,0,0,0,0,0,0
S_10,A1,1,M13,12,12,S_10,A1,1,M13,12,12,65271.0,25369.0,899.0,252.0,573.0,242.0,690.0,3210.0,769.0,175.0,16048.0,3737.0,73.0,363.0,46893.0,37684.0,3578250.0,0.5773467543012977,22383,59.4,13249,2052,0,0,11138,11245,366617,96.1,97.9,97.7,17423,2820,0.161855,14603,65271.0,25272.0,782.0,3.0,696.0,577.0,747.0,1.0,1810.0,80.0,5763.0,9776.0,6.0,415.0,62965.0,48382.0,4858269.0,0.7412480274547655,21408,44.2,24717,2257,10457,10951,0,0,358754,95.4,97.6,97.3,13604,2056,0.151132,11548,110,504,0.2182539682539682,6.0,43.0,0.1395348837209302,10.0,41.0,0.2439024390243902,8.612479894070482e-07,0,0,34.0,0.0013001414859852,23324,26822,29260,0.916678058783322,65271,0.0005316691315415,2277,0.0002604525746503,0.4109328798394386,1.8366201040810737,0,0,0,0,0,0,0
S_10,A1,1,M14,13,12,S_10,A1,1,M14,13,12,134193.0,49145.0,1754.0,528.0,1129.0,519.0,1508.0,6310.0,1868.0,1515.0,31539.0,9014.0,154.0,767.0,98331.0,79127.0,7657989.0,0.5896507269380669,49159,62.1,24562,5406,0,0,23795,25364,805507,96.9,98.1,97.7,38660,7292,0.188619,31368,134193.0,48748.0,1610.0,5.0,1350.0,1347.0,1734.0,1.0,3937.0,170.0,14022.0,19334.0,3.0,973.0,117469.0,98460.0,10062139.0,0.7337193445261675,48087,48.8,44804,5569,23078,25009,0,0,808463,96.0,97.6,97.4,30925,5017,0.162231,25908,319,1320,0.2416666666666666,5.0,45.0,0.1111111111111111,18.0,137.0,0.1313868613138686,1.7250592168778076e-06,0,0,80.0,0.001396745582792,48856,57060,61634,0.9257877145731253,134193,0.0010930777185727,3327,0.0002980781411847,0.425208468399991,1.8189932736140777,0,0,0,0,0,0,0
S_10,A1,1,M2,1,12,S_10,A1,1,M2,1,12,250255.0,157725.0,50709.0,18765.0,13975.0,628.0,218.0,489.0,217.0,287.0,64.0,42.0,1572.0,730.0,35429.0,112753.0,7932672.0,0.4505524365147549,6124,5.4,106334,295,0,0,3003,3121,112556,96.5,98.0,97.6,5009,857,0.171092,4152,250255.0,148006.0,16421.0,1302.0,45659.0,21019.0,350.0,0.0,411.0,176.0,41.0,54.0,992.0,1960.0,444007.0,166878.0,11689151.0,0.6668318315318376,4825,2.9,161741,312,2440,2385,0,0,90639,95.6,97.5,97.2,3196,495,0.154881,2701,14,59,0.2372881355932203,1.0,3.0,0.3333333333333333,1.0,5.0,0.2,1.142471822682819e-07,0,0,6.0,0.0008755289654166,6056,6834,7237,0.9443139422412602,250255,0.0020384682096787,1262,1.198777247207848e-05,0.0273081456913947,1.6455574283650374,0,0,0,0,0,0,0
S_10,A1,1,N1,0,13,S_10,A1,1,N1,0,13,233559.0,139296.0,44420.0,14395.0,18042.0,1512.0,432.0,1099.0,1214.0,567.0,95.0,246.0,1634.0,1292.0,50030.0,111085.0,8357586.0,0.4756185803158945,11275,10.1,98706,1104,0,0,5758,5517,233703,83.5,51.9,51.7,9356,1911,0.204254,7445,233559.0,132701.0,21782.0,3105.0,34524.0,17726.0,1369.0,0.0,975.0,105.0,260.0,88.0,1485.0,1824.0,492634.0,153173.0,11354611.0,0.6558214412632354,9597,6.3,142587,989,4940,4657,0,0,209438,82.4,46.9,46.2,6718,1384,0.206014,5334,1643,134861,0.0121829142598675,4403.0,6115.0,0.7200327064595258,45.0,8732.0,0.005153458543289,0.0002139435944026,0,0,5661.0,0.4429924094217075,6461,7373,7840,0.9404336734693878,233559,0.001902469867073,1151,0.0121189934877268,0.0315680406235683,0.9901960784313726,0,0,0,0,0,0,0
S_10,A1,1,N13,12,13,S_10,A1,1,N13,12,13,179621.0,73239.0,2438.0,869.0,1694.0,779.0,2543.0,12333.0,2642.0,1597.0,25558.0,10540.0,223.0,1180.0,131148.0,124262.0,12038130.0,0.6918010700307871,80998,65.2,36840,6424,0,0,38638,42360,1330591,96.6,98.1,97.8,63978,12520,0.195692,51458,179621.0,73694.0,2577.0,10.0,1778.0,1629.0,2226.0,4.0,4968.0,264.0,17083.0,16544.0,8.0,1412.0,150627.0,137117.0,14090442.0,0.7633684257408655,69485,50.7,61325,6307,32860,36625,0,0,1152727,96.3,97.6,97.5,44419,7953,0.179045,36466,277,1070,0.2588785046728972,12.0,40.0,0.3,21.0,100.0,0.21,1.912175595528744e-06,0,0,78.0,0.0008871297939129,79759,93113,100951,0.922358371883389,179621,0.001463114416458,3824,0.0002171238329593,0.5183859348294464,1.8094599584134945,0,0,0,0,0,0,0
S_10,A1,1,N14,13,13,S_10,A1,1,N14,13,13,70771.0,30211.0,1138.0,445.0,701.0,293.0,902.0,2748.0,1055.0,877.0,8447.0,6536.0,99.0,439.0,43623.0,47690.0,4556844.0,0.6738635881929039,29665,62.2,15091,2934,0,0,14174,15491,459011,96.5,98.2,97.7,23287,4416,0.189634,18871,70771.0,30073.0,846.0,0.0,685.0,640.0,1013.0,0.0,1640.0,80.0,9468.0,6018.0,1.0,423.0,59783.0,51125.0,5141414.0,0.7224004182504133,24118,47.2,24251,2756,11236,12882,0,0,381343,96.0,97.6,97.2,14959,2394,0.160037,12565,120,613,0.1957585644371941,6.0,12.0,0.5,6.0,62.0,0.0967741935483871,9.615804507580393e-07,0,0,44.0,0.0013996691691054,28695,33863,37342,0.9068341277917626,70771,0.0005764697355384,2418,0.0003108617936725,0.4784869508697065,1.7943514200932598,0,0,0,0,0,0,0
S_10,A1,1,N2,1,13,S_10,A1,1,N2,1,13,358918.0,224665.0,79578.0,18467.0,23049.0,1058.0,315.0,649.0,312.0,378.0,45.0,53.0,2464.0,1116.0,54375.0,152564.0,10733234.0,0.4250664497183201,8813,5.8,143240,511,0,0,4433,4380,160803,96.5,98.1,97.7,7089,1273,0.179574,5816,358918.0,215012.0,28066.0,2392.0,68873.0,21125.0,454.0,1.0,581.0,114.0,74.0,43.0,1592.0,2888.0,641574.0,226875.0,15695869.0,0.6321081695540486,6839,3.0,219597,439,3455,3384,0,0,126675,95.5,97.5,97.2,4302,726,0.168759,3576,23,119,0.1932773109243697,1.0,6.0,0.1666666666666666,5.0,5.0,1.0,2.2556494960660786e-07,0,0,11.0,0.001171209540034,8413,9970,10516,0.9480791175351844,358918,0.0029235896700624,1206,1.532383441343148e-05,0.0277779325639839,1.7139418944473097,1,0,0,0,0,0,1
