,Plate,PCRIndex,MultiplexGroup,RandomIndex,Col384,Row384,Plate.1,PCRIndex.1,MultiplexGroup.1,RandomIndex.1,Col384.1,Row384.1,R1InputReads,R1WithR1Adapter,R1WithTSO,R1WithN6,R1WithTSO_rc,R1WithN6_rc,R1With3PpolyT,R1With5PpolyT,R1With3PpolyA,R1With5PpolyA,R1WithpolyTLong,R1WithpolyALong,R1WithISPCR_F,R1WithISPCR_R,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1MappingRate,R1UnmappedReads,R1UnuniqueMappedReads,R1OT,R1OB,R1CTOT,R1CTOB,R1TotalC,R1TotalmCGRate,R1TotalmCHGRate,R1TotalmCHHRate,R1MAPQFilteredReads,R1DuplicatedReads,R1DuplicationRate,R1FinalBismarkReads,R2InputReads,R2WithR1Adapter,R2WithTSO,R2WithN6,R2WithTSO_rc,R2WithN6_rc,R2With3PpolyT,R2With5PpolyT,R2With3PpolyA,R2With5PpolyA,R2WithpolyTLong,R2WithpolyALong,R2WithISPCR_F,R2WithISPCR_R,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2MappingRate,R2UnmappedReads,R2UnuniqueMappedReads,R2OT,R2OB,R2CTOT,R2CTOB,R2TotalC,R2TotalmCGRate,R2TotalmCHGRate,R2TotalmCHHRate,R2MAPQFilteredReads,R2DuplicatedReads,R2DuplicationRate,R2FinalBismarkReads,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYFrac,LambdaCYCov,FinalDNAReads,SelectedDNAReadsRatio,FinalCountedReads,FinalRNAReads,RNAUniqueMappedReads,SelectedRNAReadsRatio,CellInputReadPairs,CellBarcodeRatio,GenesDetected,DNAReadsYield,RNAReadsYield,RNA/(DNA+RNA),Safe_g1,Safe_g2,Dnmt3a_g1,Foxg1_g1,Total_grna,Dnmt3a_total,Foxg1_total,Safe_total,assign_ident
176,R,A1,5,M10,9,12,R,A1,5,M10,9,12,228923.0,30792.0,1509.0,287.0,4430.0,604.0,6408.0,10285.0,25701.0,10284.0,13300.0,7678.0,78.0,5380.0,105094.0,203897.0,23291116.0,0.890679398749798,136981,67.2,48066,18850,0,0,67888,69093,3169693,81.5,12.4,12.5,116873,35855,0.306786,81018,228923.0,35487.0,3751.0,3.0,1051.0,4110.0,26546.0,1.0,7046.0,524.0,9205.0,7818.0,4.0,690.0,174750.0,211842.0,25673942.0,0.9253853915945536,134313,63.4,60440,17089,66694,67619,0,0,3326422,80.3,12.7,12.7,104261,33064,0.317127,71197,88204,3143979,0.0280548947686991,104025.0,132147.0,0.7871915366977684,2282.0,202697.0,0.0112581833968928,0.0051625174516598,0.0,0.0,132562,0.8708865749104885,15760,19185,21406,0.8962440437260581,228923,0.0039717311248216,2689,0.2895340354617055,0.0838054717088278,0.2367963070390896,,,,,,,,,
177,R,A1,5,M21,20,12,R,A1,5,M21,20,12,165164.0,54300.0,1095.0,223.0,2940.0,409.0,3183.0,6592.0,11964.0,1559.0,7059.0,4463.0,19.0,2785.0,94818.0,121078.0,13234716.0,0.7330774260734785,64626,53.4,49551,6901,0,0,31947,32679,1510285,83.3,21.0,21.8,56702,19635,0.346284,37067,165164.0,59465.0,2365.0,27.0,809.0,2381.0,12404.0,6.0,3380.0,327.0,6304.0,4411.0,5.0,523.0,150756.0,123326.0,14023695.0,0.7466881402726987,60546,49.1,56957,5823,29992,30554,0,0,1518540,83.0,21.2,21.3,48460,17272,0.356418,31188,35554,1275395,0.0278768538374385,42826.0,53795.0,0.7960962914769031,613.0,83316.0,0.0073575303663161,0.0021411657635422,0.0,0.0,52558,0.7700241740531829,14113,16553,17512,0.9452375513933304,165164,0.0028655355709126,2456,0.1591085224383037,0.100221597926909,0.4465576777813748,,,,,,,,,
178,R,A1,5,M22,21,12,R,A1,5,M22,21,12,75698.0,38033.0,901.0,149.0,1045.0,152.0,562.0,1139.0,2022.0,1713.0,5649.0,3579.0,20.0,679.0,35725.0,42115.0,4242486.0,0.5563555179793389,9904,23.5,31684,527,0,0,4624,5280,184550,96.3,97.6,97.3,8329,2453,0.294513,5876,75698.0,40093.0,576.0,21.0,600.0,779.0,2127.0,3.0,836.0,169.0,4694.0,3498.0,0.0,264.0,69837.0,44411.0,4571189.0,0.5866865703188988,9838,22.2,34096,477,4540,5298,0,0,204514,95.5,97.5,97.1,7168,2157,0.300921,5011,57,659,0.08649468892261,15.0,55.0,0.2727272727272727,0.0,29.0,0.0,9.535245597006604e-07,0.0,0.0,33,0.0030311380545604,9049,10439,10797,0.9668426414744836,75698,0.0013133328791198,1752,0.0002179714127189,0.13790324711353,1.7762463842096308,,,,,,,,,
179,R,A1,5,M9,8,12,R,A1,5,M9,8,12,132114.0,16329.0,919.0,295.0,2725.0,315.0,3501.0,7586.0,13128.0,5388.0,10728.0,4844.0,58.0,2958.0,82807.0,113654.0,12966500.0,0.8602721891699593,73359,64.5,30929,9366,0,0,36745,36614,1702809,75.1,16.6,16.9,63827,21918,0.343397,41909,132114.0,19467.0,2256.0,12.0,717.0,2419.0,13661.0,0.0,4146.0,282.0,6024.0,7383.0,9.0,688.0,124424.0,118155.0,14262102.0,0.894341250737999,69593,58.9,40571,7991,34876,34717,0,0,1723039,75.1,16.9,16.6,54979,19527,0.355172,35452,17950,1493326,0.0120201483132283,45377.0,65081.0,0.697238825463653,490.0,98524.0,0.0049734074946206,0.002501444619002,0.0,0.0,61822,0.7991365158154625,13838,16174,17451,0.9268236777262048,132114,0.0022921300429606,2456,0.2339721755453623,0.1224245727175015,0.3859222142686709,,,,,,,,,
180,R,A1,5,N10,9,13,R,A1,5,N10,9,13,125234.0,12931.0,983.0,256.0,2701.0,252.0,3990.0,6284.0,14293.0,5220.0,4187.0,5547.0,69.0,3115.0,58768.0,114811.0,13213944.0,0.9167718031844388,72704,63.3,31843,10264,0,0,36003,36701,1702278,72.1,10.6,10.4,63277,21649,0.342131,41628,125234.0,15401.0,2716.0,12.0,634.0,2351.0,14965.0,0.0,3951.0,306.0,6380.0,3310.0,16.0,428.0,113196.0,115701.0,14187864.0,0.9238784994490314,68592,59.3,38395,8714,34294,34298,0,0,1727635,71.0,9.5,8.9,54669,19266,0.352412,35403,9334,1635181,0.0057082365805375,46762.0,70052.0,0.667532690001713,402.0,106282.0,0.0037823902448203,0.0027343788780418,0.0,0.0,67744,0.879438148277966,8655,10490,11653,0.9001973740667639,125234,0.0021727645351751,1812,0.2704696807576217,0.0837631952984014,0.2519877969684594,,,,,,,,,
181,R,A1,5,N21,20,13,R,A1,5,N21,20,13,72549.0,13411.0,485.0,58.0,1802.0,207.0,1506.0,3276.0,6386.0,953.0,4697.0,2288.0,8.0,1536.0,34647.0,61096.0,6910251.0,0.8421342816579139,29488,48.3,28505,3103,0,0,14552,14936,662855,84.5,22.9,22.3,25733,8458,0.328683,17275,72549.0,14434.0,1022.0,6.0,343.0,1359.0,6582.0,0.0,1673.0,206.0,3046.0,2661.0,1.0,267.0,66160.0,63523.0,7618439.0,0.8755875339425767,29257,46.1,31655,2611,14362,14895,0,0,704751,84.6,26.9,26.0,23320,7998,0.342967,15322,17472,559215,0.0312437971084466,18254.0,22601.0,0.8076633777266493,277.0,35302.0,0.0078465809302589,0.0009532675035405,0.0,0.0,23543,0.722244378317023,6907,8089,8683,0.9315904641253024,72549,0.0012586988698151,1567,0.1622558546637445,0.1114970571613668,0.4682218106043065,,,,,,,,,
182,R,A1,5,N22,21,13,R,A1,5,N22,21,13,231501.0,49941.0,1617.0,505.0,3819.0,781.0,4821.0,10835.0,16234.0,7364.0,32908.0,9179.0,47.0,3737.0,153955.0,170487.0,18789420.0,0.7364417432322107,100438,58.9,60438,9611,0,0,50025,50413,2289161,79.7,29.3,30.8,85223,28703,0.336799,56520,231501.0,52341.0,3281.0,358.0,1959.0,3533.0,16773.0,4.0,6163.0,710.0,13675.0,18113.0,21.0,1260.0,260565.0,187344.0,21759867.0,0.8092578433786463,107789,57.5,70475,9080,52746,55043,0,0,2602191,81.0,37.3,37.4,83862,28963,0.345365,54899,19216,1680355,0.0114356787702598,50968.0,70886.0,0.719013627514601,512.0,110325.0,0.0046408338998413,0.0028179082153546,0.0,0.0,69602,0.6246869923442142,36018,42443,43993,0.9647671220421432,231501,0.0040164584909656,3720,0.1503276443730264,0.1833383009144669,0.7509244351656906,,,,,,,,,
183,R,A1,5,N9,8,13,R,A1,5,N9,8,13,141068.0,16481.0,758.0,163.0,2784.0,311.0,4088.0,6095.0,15755.0,6743.0,7927.0,7624.0,36.0,3283.0,69720.0,123642.0,14195234.0,0.8764709218249355,80746,65.3,32707,10189,0,0,40127,40619,1904196,80.3,11.2,12.0,70017,23521,0.335933,46496,141068.0,19202.0,2377.0,36.0,531.0,2581.0,16146.0,2.0,4301.0,578.0,8734.0,4905.0,15.0,444.0,129590.0,127700.0,15546004.0,0.9052371905747584,79400,62.2,38947,9353,39425,39975,0,0,1987353,80.0,12.3,12.8,64243,22496,0.35017,41747,38991,1836444,0.0212317936185366,62040.0,79435.0,0.7810159249701013,679.0,120283.0,0.0056450204933365,0.003060904282325,0.0,0.0,76141,0.862855977244654,9578,11373,12626,0.9007603358149848,141068,0.0024474786994593,1879,0.2698733943913574,0.0806206935662233,0.2445964255758436,,,,,,,,,
184,R,A1,5,O10,9,14,R,A1,5,O10,9,14,203458.0,24202.0,791.0,172.0,4283.0,350.0,7071.0,7459.0,25326.0,10431.0,5324.0,7235.0,41.0,4888.0,107937.0,186622.0,21465504.0,0.9172507347953878,123805,66.3,44587,18230,0,0,62423,61382,2919562,80.0,2.8,3.2,107766,37059,0.343884,70707,203458.0,29060.0,3606.0,55.0,809.0,3786.0,26119.0,3.0,6712.0,451.0,7619.0,4457.0,21.0,581.0,196840.0,187633.0,22979068.0,0.92221981932389,118196,63.0,53514,15923,59641,58555,0,0,2944893,79.5,3.0,3.3,95605,33653,0.352,61952,56404,3056009,0.0184567519271049,92500.0,116780.0,0.7920876862476451,1028.0,188703.0,0.0054477141327906,0.0051809500627529,0.0,0.0,130198,0.9814486766823208,2061,2397,3829,0.6260120135805693,203458,0.0035299225992755,748,0.3199628424539708,0.0117813013005141,0.0338999830287944,,,,,,,,,
185,R,A1,5,O21,20,14,R,A1,5,O21,20,14,176172.0,30458.0,1293.0,197.0,3606.0,465.0,4213.0,7164.0,15432.0,6542.0,9277.0,14237.0,33.0,3642.0,82558.0,144053.0,16190070.0,0.8176838544150035,84497,58.7,49161,10395,0,0,42093,42404,1955552,79.9,18.9,19.2,73927,24797,0.335425,49130,176172.0,33702.0,2663.0,33.0,977.0,3147.0,16693.0,2.0,4503.0,388.0,16482.0,6305.0,2.0,516.0,143188.0,146816.0,17485461.0,0.8333673909588357,81418,55.5,56428,8970,40408,41010,0,0,2024392,79.6,19.4,19.4,64810,22579,0.348388,42231,33274,1721014,0.0193339507987732,55746.0,73182.0,0.7617446913175371,571.0,112391.0,0.005080477974215,0.0028698331935187,0.0,0.0,71279,0.7801906721686497,16987,20085,21376,0.9396051646706588,176172,0.0030565203833693,2609,0.2022994573485003,0.1140079013691165,0.4088050314465409,,,,,,,,,
186,R,A1,5,O22,21,14,R,A1,5,O22,21,14,263536.0,66448.0,2331.0,283.0,4584.0,707.0,5842.0,10848.0,20063.0,8601.0,19253.0,14315.0,29.0,4555.0,118801.0,199927.0,22005636.0,0.7586325966850829,116728,58.4,71116,12083,0,0,58641,58087,2637352,79.9,26.8,26.8,101428,33231,0.327631,68197,263536.0,73053.0,3501.0,48.0,1801.0,3651.0,20352.0,7.0,6189.0,477.0,18820.0,11497.0,7.0,1063.0,206782.0,206527.0,23916686.0,0.7836766134418068,114536,55.5,81348,10643,56919,57617,0,0,2797291,79.5,28.0,27.5,89929,30401,0.338056,59528,13287,2113268,0.0062874183492107,64868.0,88748.0,0.7309235137693244,525.0,139046.0,0.0037757288954734,0.0035145553092623,0.0,0.0,87638,0.6861460168330398,33734,39437,41342,0.9539209520584394,263536,0.0045722541365917,3410,0.1662732985246797,0.1496455892174124,0.5782720900906185,,,,,,,,,
187,R,A1,5,O9,8,14,R,A1,5,O9,8,14,180288.0,18241.0,1407.0,425.0,3432.0,536.0,4897.0,8284.0,17294.0,7213.0,21659.0,7821.0,97.0,3905.0,90339.0,149727.0,17169947.0,0.8304878860489883,99102,66.2,38882,11743,0,0,49170,49932,2287675,80.0,18.4,19.0,87036,29305,0.3367,57731,180288.0,22109.0,3117.0,12.0,1076.0,3341.0,18107.0,2.0,5759.0,414.0,10028.0,11527.0,11.0,959.0,157337.0,162067.0,19662183.0,0.8989339279375221,99096,61.1,52149,10822,49122,49974,0,0,2428068,80.2,20.8,20.8,78697,27078,0.344079,51619,47765,2062612,0.0231575303547152,67042.0,87370.0,0.767334325283278,806.0,134853.0,0.0059768785269886,0.0034520935917721,0.0,0.0,85510,0.7819844535893918,19072,22846,24547,0.9307043630586224,180288,0.0031279314923875,2695,0.2371483404330848,0.1267194710685126,0.3957250744820896,,,,,,,,,
188,R,A1,5,P10,9,15,R,A1,5,P10,9,15,143900.0,20265.0,884.0,274.0,2483.0,398.0,3390.0,11627.0,12794.0,5126.0,16804.0,4953.0,58.0,2887.0,112660.0,119843.0,13509031.0,0.8328214037526059,79140,66.0,32345,8358,0,0,39313,39827,1795642,80.6,23.9,25.1,67368,20602,0.305813,46766,143900.0,22265.0,2323.0,10.0,829.0,2334.0,13274.0,0.0,4678.0,299.0,6489.0,11770.0,5.0,705.0,121958.0,128174.0,15332081.0,0.8907157748436414,79200,61.8,40833,8141,39087,40113,0,0,1901672,80.4,25.4,25.9,61482,19354,0.314791,42128,30306,1521111,0.0199235953194737,48865.0,64851.0,0.7534964765385268,658.0,99584.0,0.0066074871465295,0.0025051389774056,0.0,0.0,63684,0.71640380678111,21124,25051,26595,0.941943974431284,143900,0.0024966128735943,3162,0.2212786657400973,0.17408617095205,0.5356554835674728,,,,,,,,,
189,R,A1,5,P21,20,15,R,A1,5,P21,20,15,236076.0,46743.0,1862.0,215.0,4440.0,775.0,5916.0,7859.0,20275.0,10612.0,9580.0,19486.0,38.0,4676.0,102906.0,189845.0,21302058.0,0.8041689964248802,119908,63.2,57879,12058,0,0,59360,60548,2749074,84.1,23.4,24.2,104418,34375,0.329206,70043,236076.0,49639.0,3435.0,33.0,1284.0,3564.0,21240.0,1.0,5721.0,504.0,23121.0,6342.0,2.0,801.0,189137.0,192789.0,22921245.0,0.8166395567529101,114330,59.3,67843,10616,56150,58180,0,0,2829643,83.3,23.2,23.6,91028,31237,0.343158,59791,60773,2312566,0.0262794661860461,78683.0,97673.0,0.8055757476477634,963.0,152076.0,0.0063323601357216,0.0038560276870488,0.0,0.0,95715,0.7372105919866907,29574,34663,36390,0.95254190711734,236076,0.0040958330837154,3133,0.2027207340009149,0.1468298344600891,0.4948746502198618,,,,,,,,,
190,R,A1,5,P22,21,15,R,A1,5,P22,21,15,234274.0,44785.0,2025.0,278.0,4642.0,776.0,5367.0,8819.0,20135.0,9197.0,14511.0,10666.0,36.0,4903.0,105687.0,192693.0,21718833.0,0.8225112475135952,116282,60.3,64262,12149,0,0,57797,58485,2640884,78.3,24.9,25.0,101079,33666,0.333066,67413,234274.0,49824.0,3870.0,44.0,1482.0,3639.0,20698.0,3.0,6042.0,509.0,14400.0,8949.0,4.0,982.0,197344.0,197212.0,23502340.0,0.8418006266166966,111933,56.8,74332,10947,55438,56495,0,0,2748532,77.8,26.1,25.7,88462,30444,0.344148,58018,30681,2166856,0.0141592242400971,66259.0,92582.0,0.7156790736860297,631.0,141788.0,0.0044503060907834,0.0036042272635064,0.0,0.0,89929,0.7169599221882947,31190,36264,38005,0.9541902381265625,234274,0.0040645690364727,3383,0.1919312429036086,0.154793105508934,0.5379298068650429,,,,,,,,,
191,R,A1,5,P9,8,15,R,A1,5,P9,8,15,44993.0,9553.0,178.0,19.0,879.0,118.0,1071.0,2165.0,4131.0,2124.0,2496.0,1110.0,4.0,873.0,22109.0,40674.0,4512723.0,0.9040072900228924,30215,74.3,7024,3435,0,0,14836,15379,669259,81.6,15.8,16.7,27940,7184,0.257122,20756,44993.0,10181.0,764.0,0.0,344.0,790.0,4467.0,0.0,1373.0,90.0,1627.0,1482.0,2.0,152.0,32972.0,42109.0,4969277.0,0.9359011401773608,28794,68.4,10217,3098,14061,14733,0,0,666239,82.4,16.9,17.3,24743,6447,0.260559,18296,19988,732825,0.0272752703578617,25219.0,32115.0,0.7852716799003581,302.0,47266.0,0.0063893707950746,0.0011319145774521,0.0,0.0,32024,0.8200348253610571,5212,6169,7019,0.8789001282233937,44993,0.0007806122517138,1342,0.3558775809570377,0.1371102171448892,0.2972009442597678,,,,,,,,,
192,R,A1,4,A19,18,0,R,A1,4,A19,18,0,185483.0,31215.0,1223.0,165.0,3989.0,493.0,4537.0,10169.0,17317.0,7278.0,9938.0,6404.0,10.0,4042.0,102433.0,159052.0,18105855.0,0.8575017656604649,85064,53.5,64131,9857,0,0,42283,42781,1992624,77.0,14.3,14.7,75210,25845,0.343638,49365,185483.0,34442.0,2735.0,29.0,979.0,3131.0,18239.0,3.0,5179.0,413.0,8244.0,7448.0,2.0,688.0,167664.0,161260.0,19496145.0,0.8694058215577708,81559,50.6,70917,8784,40577,40982,0,0,2044675,76.6,15.5,15.9,66417,23538,0.354397,42879,21522,1832191,0.011746591921912,56936.0,78072.0,0.7292755405266933,518.0,119994.0,0.0043168825107922,0.003064997041159,0.0,0.0,75674,0.8203677203937384,13940,15806,16916,0.9343816505083944,185483,0.0032180628605482,1897,0.2039917404829553,0.0852153566634139,0.3201798808896811,,,,,,,,,
193,R,A1,4,A20,19,0,R,A1,4,A20,19,0,153681.0,19146.0,1266.0,220.0,3462.0,525.0,3948.0,6653.0,15314.0,1435.0,14844.0,5188.0,20.0,3608.0,86128.0,130419.0,14940073.0,0.8486345091455678,82133,63.0,40010,8276,0,0,41205,40928,1922617,82.1,18.3,19.6,72437,24885,0.34354,47552,153681.0,21696.0,2546.0,97.0,1300.0,2875.0,15321.0,1.0,4338.0,717.0,7293.0,8451.0,17.0,606.0,151883.0,137712.0,16633683.0,0.8960899525640775,80329,58.3,49941,7442,40319,40010,0,0,1993066,82.9,22.7,23.5,64637,22496,0.348036,42141,48590,1658913,0.0292902641669575,56852.0,71525.0,0.7948549458231388,679.0,109418.0,0.0062055603282823,0.0027759286008777,0.0,0.0,68267,0.7611184819328153,16260,18978,20276,0.9359834286841586,153681,0.0026663096805201,2508,0.2221061809852877,0.1234895660491537,0.3990915399659328,,,,,,,,,
194,R,A1,4,A7,6,0,R,A1,4,A7,6,0,232077.0,56758.0,5683.0,6047.0,5227.0,490.0,5205.0,7441.0,21578.0,9236.0,346.0,4742.0,373.0,4905.0,101139.0,202656.0,22374570.0,0.8732274202096718,114496,56.5,75079,13081,0,0,57392,57104,2689778,66.8,10.6,10.9,97090,29292,0.301699,67798,232077.0,61590.0,3924.0,341.0,4766.0,10125.0,22641.0,0.0,5395.0,495.0,4661.0,363.0,102.0,874.0,225355.0,211022.0,24278462.0,0.9092758007040768,108504,51.4,91153,11365,54478,54026,0,0,2737720,65.1,8.8,8.9,84845,26755,0.31534,58090,6799,2664353,0.0025518390393465,70527.0,115701.0,0.6095625794072653,448.0,174274.0,0.0025706645856524,0.0043233773905523,0.0,0.0,111322,0.8842939755973563,14520,16218,17817,0.9102542515575012,232077,0.0040264518823151,2050,0.2398385018765323,0.069881978825993,0.2392070679508547,,,,,,,,,
195,R,A1,4,A8,7,0,R,A1,4,A8,7,0,123711.0,25863.0,2626.0,2267.0,3421.0,327.0,3025.0,4814.0,12557.0,8959.0,159.0,2536.0,220.0,2742.0,67403.0,107508.0,12032264.0,0.869025389819822,59105,55.0,40358,8045,0,0,29819,29286,1449711,74.6,2.5,2.8,53055,19670,0.370747,33385,123711.0,28283.0,2424.0,397.0,2215.0,4615.0,13315.0,1.0,2945.0,250.0,2559.0,178.0,69.0,498.0,134994.0,111424.0,13000739.0,0.9006798102028114,54736,49.1,49878,6810,27692,27044,0,0,1422558,74.7,2.6,2.8,45986,17647,0.383747,28339,17302,1467673,0.0117887295058231,47125.0,64440.0,0.731300434512725,476.0,97257.0,0.0048942492571228,0.0024718736399916,0.0,0.0,60342,0.9776100058324152,1244,1376,2004,0.6866267465069861,123711,0.0021463410368674,433,0.2438829206780318,0.0111226972540841,0.0412148804888276,,,,,,,,,
196,R,A1,4,B19,18,1,R,A1,4,B19,18,1,214632.0,27841.0,1616.0,223.0,4631.0,732.0,5387.0,14803.0,18785.0,7097.0,17431.0,9055.0,27.0,4498.0,152632.0,184359.0,20951824.0,0.8589539304483954,117874,63.9,53807,12678,0,0,58680,59194,2672687,77.8,27.5,28.5,102344,34402,0.336141,67942,214632.0,31706.0,3622.0,47.0,1435.0,3743.0,19532.0,3.0,6437.0,477.0,13080.0,11034.0,3.0,1136.0,204301.0,188851.0,22815223.0,0.8798827761004883,112890,59.8,64886,11075,55374,57516,0,0,2751212,77.6,29.5,30.1,88843,30934,0.348187,57909,16005,2003837,0.0079871766016896,59889.0,85892.0,0.697259348949844,493.0,131449.0,0.0037505039977481,0.0033657164969705,0.0,0.0,82935,0.6589935717634345,35736,42047,43808,0.9598018626734844,214632,0.0037237874516003,3434,0.1932027843005702,0.1959027544820902,0.6188569830593291,,,,,,,,,
197,R,A1,4,B20,19,1,R,A1,4,B20,19,1,198912.0,28423.0,1959.0,233.0,4377.0,589.0,5241.0,7086.0,18958.0,7947.0,7232.0,16673.0,24.0,4247.0,80631.0,168285.0,19235657.0,0.846027388996139,102782,61.1,52723,12780,0,0,51445,51337,2378772,82.0,20.8,21.6,90164,29940,0.332062,60224,198912.0,31739.0,2801.0,58.0,1297.0,3307.0,19483.0,0.0,5090.0,467.0,19275.0,5276.0,21.0,662.0,155826.0,168413.0,20500566.0,0.8466708896396397,97186,57.7,60195,11032,48619,48567,0,0,2426500,80.8,20.0,20.7,77498,26640,0.343751,50858,56517,2065374,0.0273640512565762,70251.0,89857.0,0.7818088740999588,880.0,137404.0,0.0064044714855462,0.0034204665296577,0.0,0.0,85100,0.7661007183882177,22173,26181,27751,0.9434254621455084,198912,0.0034510511460207,2623,0.2139136904761904,0.1316210183397683,0.434719800747198,,,,,,,,,
198,R,A1,4,B7,6,1,R,A1,4,B7,6,1,169060.0,35033.0,5446.0,4324.0,4363.0,451.0,3760.0,4839.0,17275.0,6423.0,184.0,3150.0,287.0,3874.0,73187.0,147642.0,16513845.0,0.8733112504436294,79891,54.1,57367,10384,0,0,40019,39872,1932729,78.3,5.3,5.7,71172,25723,0.36142,45449,169060.0,37209.0,3411.0,420.0,4229.0,7529.0,17506.0,1.0,4312.0,344.0,3198.0,214.0,110.0,675.0,201851.0,154599.0,18002583.0,0.9144623210694428,74618,48.3,71356,8625,37510,37108,0,0,1925037,77.5,5.3,5.7,61616,23059,0.374237,38557,46645,1952357,0.0238916345729802,63511.0,83072.0,0.764529564714946,768.0,127925.0,0.0060035176861442,0.0033023444637908,0.0,0.0,80575,0.9591576792133896,3050,3496,4318,0.809634089856415,169060,0.0029331297596237,840,0.2383029693599905,0.0206790488583934,0.0769196919691969,,,,,,,,,
199,R,A1,4,B8,7,1,R,A1,4,B8,7,1,398643.0,40294.0,4303.0,3568.0,9647.0,745.0,13149.0,15575.0,51214.0,19573.0,698.0,10633.0,249.0,10381.0,202371.0,375951.0,43488000.0,0.943076888343706,243246,64.7,99956,32749,0,0,122350,120896,5922299,70.2,2.4,2.5,213201,79033,0.370697,134168,398643.0,49483.0,7387.0,531.0,3420.0,11440.0,54163.0,2.0,12947.0,997.0,10450.0,792.0,85.0,958.0,405775.0,381174.0,46640703.0,0.9561788367035168,224388,58.9,128931,27855,112418,111970,0,0,5809506,69.1,2.4,2.4,182596,69844,0.382506,112752,43034,5861902,0.0073413032152362,163992.0,248307.0,0.6604405030869045,1782.0,385525.0,0.0046222683353868,0.0098523760014325,0.0,0.0,241535,0.9781913170257572,4678,5413,7832,0.6911389172625128,398643,0.0069163116453666,1089,0.302946495987638,0.0135785652827216,0.0403446399689943,,,,,,,,,
200,R,A1,4,C19,18,2,R,A1,4,C19,18,2,102417.0,11181.0,565.0,64.0,2275.0,270.0,2749.0,4405.0,11297.0,5687.0,2992.0,7148.0,7.0,2505.0,44225.0,91429.0,10537749.0,0.892713123797807,58205,63.7,25782,7442,0,0,29300,28905,1376428,79.6,9.9,10.4,50754,16740,0.329826,34014,102417.0,12919.0,1629.0,11.0,377.0,1948.0,11890.0,0.0,2778.0,306.0,7990.0,2114.0,1.0,288.0,87564.0,91955.0,11294060.0,0.8978489899137838,54281,59.0,31237,6437,27344,26937,0,0,1368193,79.0,10.4,10.7,43451,14874,0.342317,28577,25400,1332659,0.0190596394126329,43334.0,56012.0,0.7736556452188816,443.0,87735.0,0.0050492961759844,0.002212339927211,0.0,0.0,55418,0.8853988592609161,6057,7046,7856,0.8968940936863544,102417,0.0017768978504163,1396,0.2705507874669244,0.068797172344435,0.2071439070998089,,,,,,,,,
201,R,A1,4,C20,19,2,R,A1,4,C20,19,2,138718.0,14671.0,867.0,97.0,3101.0,325.0,4214.0,5808.0,15695.0,6722.0,3361.0,8458.0,12.0,3236.0,60511.0,125660.0,14519106.0,0.905866578237864,81818,65.1,34008,9834,0,0,40803,41015,1923407,77.6,15.1,15.9,72315,24780,0.342667,47535,138718.0,17122.0,2319.0,8.0,604.0,2538.0,16146.0,0.0,3859.0,326.0,10015.0,2563.0,3.0,420.0,106824.0,125346.0,15449198.0,0.9036029931227382,76558,61.1,40097,8691,38437,38121,0,0,1937632,76.6,14.8,15.1,62546,22237,0.35553,40309,25949,1753500,0.0147984031936127,55155.0,75011.0,0.7352921571502846,580.0,115158.0,0.0050365584674968,0.0029258534937548,0.0,0.0,72341,0.8235166886753791,13547,15618,16655,0.9377364154908436,138718,0.0024067070507244,2184,0.2607484248619501,0.1125881284332242,0.3285509929316728,,,,,,,,,
202,R,A1,4,C7,6,2,R,A1,4,C7,6,2,239405.0,56666.0,8459.0,5415.0,6051.0,602.0,5534.0,10094.0,22249.0,11237.0,487.0,4320.0,768.0,5067.0,148133.0,206269.0,22650794.0,0.8615901923518724,101884,49.4,90658,13727,0,0,51549,50335,2455989,75.8,4.9,5.4,90014,32822,0.364632,57192,239405.0,61504.0,4285.0,705.0,7475.0,9519.0,23535.0,1.0,5702.0,528.0,4514.0,446.0,176.0,1177.0,288084.0,216542.0,24573718.0,0.9045007414214408,95604,44.2,109317,11621,48432,47172,0,0,2465128,75.2,4.4,4.7,78339,29813,0.380564,48526,29691,2438367,0.0121765919568301,78806.0,107300.0,0.7344454799627214,682.0,161342.0,0.0042270456545722,0.0040923487159245,0.0,0.0,100678,0.9523259993567792,4706,5494,6591,0.833560916401153,239405,0.0041535900278168,1031,0.2102671205697458,0.0229485599715962,0.0960607067298445,,,,,,,,,
